election_date,election_type,election_type_label,party,county,counted_votes
2017-10-10,GEN,1 General,REP,OSC,23
2017-10-10,GEN,1 General,REP,PAL,13
2017-10-10,GEN,1 General,REP,PAS,12
2017-10-10,GEN,1 General,REP,POL,26
2017-10-10,GEN,1 General,REP,SAR,12
2017-10-10,GEN,1 General,REP,SEM,28
2017-10-10,GEN,1 General,REP,STJ,12
2017-10-10,GEN,1 General,REP,SUM,23
2017-10-10,GEN,1 General,REP,VOL,19
2017-10-10,OTH,5 Other / Special / Local,DEM,HAM,19
2017-10-10,OTH,5 Other / Special / Local,REP,HAM,27
2017-10-10,PRI,2 Primary,DEM,HIL,781
2017-10-10,PRI,2 Primary,DEM,PAS,27
2017-10-10,PRI,2 Primary,DEM,PIN,13
2017-10-10,PRI,2 Primary,IND,HIL,32
2017-10-10,PRI,2 Primary,LPF,HIL,12
2017-10-10,PRI,2 Primary,NPA,HIL,280
2017-10-10,PRI,2 Primary,NPA,PIN,10
2017-10-10,PRI,2 Primary,REP,CHA,10
2017-10-10,PRI,2 Primary,REP,CIT,18
2017-10-10,PRI,2 Primary,REP,HER,20
2017-10-10,PRI,2 Primary,REP,HIL,4532
2017-10-10,PRI,2 Primary,REP,LAK,12
2017-10-10,PRI,2 Primary,REP,MAN,20
2017-10-10,PRI,2 Primary,REP,MRN,13
2017-10-10,PRI,2 Primary,REP,PAS,82
2017-10-10,PRI,2 Primary,REP,PIN,42
2017-10-10,PRI,2 Primary,REP,POL,172
2017-10-10,PRI,2 Primary,REP,SAR,12
2017-10-10,PRI,2 Primary,REP,SUM,10
2017-11-07,OTH,5 Other / Special / Local,AMF,PIN,28
2017-11-07,OTH,5 Other / Special / Local,CPF,PIN,32
2017-11-07,OTH,5 Other / Special / Local,CSV,DAD,11
2017-11-07,OTH,5 Other / Special / Local,CSV,PIN,50
2017-11-07,OTH,5 Other / Special / Local,DEM,ALA,395
2017-11-07,OTH,5 Other / Special / Local,DEM,BAY,13
2017-11-07,OTH,5 Other / Special / Local,DEM,BRE,2507
2017-11-07,OTH,5 Other / Special / Local,DEM,BRO,642
2017-11-07,OTH,5 Other / Special / Local,DEM,CHA,77
2017-11-07,OTH,5 Other / Special / Local,DEM,CIT,168
2017-11-07,OTH,5 Other / Special / Local,DEM,CLA,20
2017-11-07,OTH,5 Other / Special / Local,DEM,CLL,66
2017-11-07,OTH,5 Other / Special / Local,DEM,CLM,14
2017-11-07,OTH,5 Other / Special / Local,DEM,DAD,13544
2017-11-07,OTH,5 Other / Special / Local,DEM,DUV,148
2017-11-07,OTH,5 Other / Special / Local,DEM,ESC,33
2017-11-07,OTH,5 Other / Special / Local,DEM,FLA,29
2017-11-07,OTH,5 Other / Special / Local,DEM,HER,183
2017-11-07,OTH,5 Other / Special / Local,DEM,HIG,44
2017-11-07,OTH,5 Other / Special / Local,DEM,HIL,1197
2017-11-07,OTH,5 Other / Special / Local,DEM,IND,917
2017-11-07,OTH,5 Other / Special / Local,DEM,JEF,10
2017-11-07,OTH,5 Other / Special / Local,DEM,LAK,1679
2017-11-07,OTH,5 Other / Special / Local,DEM,LEE,4485
2017-11-07,OTH,5 Other / Special / Local,DEM,LEO,120
2017-11-07,OTH,5 Other / Special / Local,DEM,LEV,22
2017-11-07,OTH,5 Other / Special / Local,DEM,MAN,737
2017-11-07,OTH,5 Other / Special / Local,DEM,MON,21
2017-11-07,OTH,5 Other / Special / Local,DEM,MRN,198
2017-11-07,OTH,5 Other / Special / Local,DEM,MRT,585
2017-11-07,OTH,5 Other / Special / Local,DEM,NAS,646
2017-11-07,OTH,5 Other / Special / Local,DEM,OKA,24
2017-11-07,OTH,5 Other / Special / Local,DEM,ORA,399
2017-11-07,OTH,5 Other / Special / Local,DEM,OSC,77
2017-11-07,OTH,5 Other / Special / Local,DEM,PAL,277
2017-11-07,OTH,5 Other / Special / Local,DEM,PAS,853
2017-11-07,OTH,5 Other / Special / Local,DEM,PIN,49400
2017-11-07,OTH,5 Other / Special / Local,DEM,POL,4992
2017-11-07,OTH,5 Other / Special / Local,DEM,PUT,21
2017-11-07,OTH,5 Other / Special / Local,DEM,SAN,12
2017-11-07,OTH,5 Other / Special / Local,DEM,SAR,169
2017-11-07,OTH,5 Other / Special / Local,DEM,SEM,1446
2017-11-07,OTH,5 Other / Special / Local,DEM,STJ,142
2017-11-07,OTH,5 Other / Special / Local,DEM,STL,97
2017-11-07,OTH,5 Other / Special / Local,DEM,SUM,93
2017-11-07,OTH,5 Other / Special / Local,DEM,SUW,17
2017-11-07,OTH,5 Other / Special / Local,DEM,VOL,320
2017-11-07,OTH,5 Other / Special / Local,FFP,PIN,14
2017-11-07,OTH,5 Other / Special / Local,GRE,DAD,13
2017-11-07,OTH,5 Other / Special / Local,GRE,PIN,60
2017-11-07,OTH,5 Other / Special / Local,IND,ALA,11
2017-11-07,OTH,5 Other / Special / Local,IND,BRE,89
2017-11-07,OTH,5 Other / Special / Local,IND,BRO,54
2017-11-07,OTH,5 Other / Special / Local,IND,CIT,26
2017-11-07,OTH,5 Other / Special / Local,IND,DAD,422
2017-11-07,OTH,5 Other / Special / Local,IND,HER,15
2017-11-07,OTH,5 Other / Special / Local,IND,HIL,64
2017-11-07,OTH,5 Other / Special / Local,IND,IND,43
2017-11-07,OTH,5 Other / Special / Local,IND,LAK,65
2017-11-07,OTH,5 Other / Special / Local,IND,LEE,191
2017-11-07,OTH,5 Other / Special / Local,IND,MAN,42
2017-11-07,OTH,5 Other / Special / Local,IND,MRN,26
2017-11-07,OTH,5 Other / Special / Local,IND,MRT,22
2017-11-07,OTH,5 Other / Special / Local,IND,NAS,24
2017-11-07,OTH,5 Other / Special / Local,IND,ORA,22
2017-11-07,OTH,5 Other / Special / Local,IND,PAL,24
2017-11-07,OTH,5 Other / Special / Local,IND,PAS,60
2017-11-07,OTH,5 Other / Special / Local,IND,PIN,1540
2017-11-07,OTH,5 Other / Special / Local,IND,POL,153
2017-11-07,OTH,5 Other / Special / Local,IND,SAR,21
2017-11-07,OTH,5 Other / Special / Local,IND,SEM,65
2017-11-07,OTH,5 Other / Special / Local,IND,VOL,35
2017-11-07,OTH,5 Other / Special / Local,LPF,BRE,11
2017-11-07,OTH,5 Other / Special / Local,LPF,DAD,30
2017-11-07,OTH,5 Other / Special / Local,LPF,LEE,13
2017-11-07,OTH,5 Other / Special / Local,LPF,NAS,11
2017-11-07,OTH,5 Other / Special / Local,LPF,PAS,12
2017-11-07,OTH,5 Other / Special / Local,LPF,PIN,231
2017-11-07,OTH,5 Other / Special / Local,LPF,POL,25
2017-11-07,OTH,5 Other / Special / Local,NPA,ALA,128
2017-11-07,OTH,5 Other / Special / Local,NPA,BAY,11
2017-11-07,OTH,5 Other / Special / Local,NPA,BRE,984
2017-11-07,OTH,5 Other / Special / Local,NPA,BRO,350
2017-11-07,OTH,5 Other / Special / Local,NPA,CHA,75
2017-11-07,OTH,5 Other / Special / Local,NPA,CIT,115
2017-11-07,OTH,5 Other / Special / Local,NPA,CLA,15
2017-11-07,OTH,5 Other / Special / Local,NPA,CLL,50
2017-11-07,OTH,5 Other / Special / Local,NPA,CLM,15
2017-11-07,OTH,5 Other / Special / Local,NPA,DAD,7848
2017-11-07,OTH,5 Other / Special / Local,NPA,DUV,60
2017-11-07,OTH,5 Other / Special / Local,NPA,ESC,13
2017-11-07,OTH,5 Other / Special / Local,NPA,FLA,25
2017-11-07,OTH,5 Other / Special / Local,NPA,HER,117
2017-11-07,OTH,5 Other / Special / Local,NPA,HIG,27
2017-11-07,OTH,5 Other / Special / Local,NPA,HIL,489
2017-11-07,OTH,5 Other / Special / Local,NPA,IND,556
2017-11-07,OTH,5 Other / Special / Local,NPA,LAK,827
2017-11-07,OTH,5 Other / Special / Local,NPA,LEE,2615
2017-11-07,OTH,5 Other / Special / Local,NPA,LEO,31
2017-11-07,OTH,5 Other / Special / Local,NPA,MAN,415
2017-11-07,OTH,5 Other / Special / Local,NPA,MON,23
2017-11-07,OTH,5 Other / Special / Local,NPA,MRN,105
2017-11-07,OTH,5 Other / Special / Local,NPA,MRT,270
2017-11-07,OTH,5 Other / Special / Local,NPA,NAS,306
2017-11-07,OTH,5 Other / Special / Local,NPA,OKA,16
2017-11-07,OTH,5 Other / Special / Local,NPA,ORA,156
2017-11-07,OTH,5 Other / Special / Local,NPA,OSC,45
2017-11-07,OTH,5 Other / Special / Local,NPA,PAL,124
2017-11-07,OTH,5 Other / Special / Local,NPA,PAS,462
2017-11-07,OTH,5 Other / Special / Local,NPA,PIN,19915
2017-11-07,OTH,5 Other / Special / Local,NPA,POL,1667
2017-11-07,OTH,5 Other / Special / Local,NPA,SAN,12
2017-11-07,OTH,5 Other / Special / Local,NPA,SAR,105
2017-11-07,OTH,5 Other / Special / Local,NPA,SEM,770
2017-11-07,OTH,5 Other / Special / Local,NPA,STJ,63
2017-11-07,OTH,5 Other / Special / Local,NPA,STL,41
2017-11-07,OTH,5 Other / Special / Local,NPA,SUM,83
2017-11-07,OTH,5 Other / Special / Local,NPA,SUW,12
2017-11-07,OTH,5 Other / Special / Local,NPA,VOL,190
2017-11-07,OTH,5 Other / Special / Local,PSL,PIN,11
2017-11-07,OTH,5 Other / Special / Local,REP,ALA,267
2017-11-07,OTH,5 Other / Special / Local,REP,BAY,35
2017-11-07,OTH,5 Other / Special / Local,REP,BRE,2503
2017-11-07,OTH,5 Other / Special / Local,REP,BRO,493
2017-11-07,OTH,5 Other / Special / Local,REP,CHA,286
2017-11-07,OTH,5 Other / Special / Local,REP,CIT,462
2017-11-07,OTH,5 Other / Special / Local,REP,CLA,46
2017-11-07,OTH,5 Other / Special / Local,REP,CLL,146
2017-11-07,OTH,5 Other / Special / Local,REP,CLM,56
2017-11-07,OTH,5 Other / Special / Local,REP,DAD,17608
2017-11-07,OTH,5 Other / Special / Local,REP,DES,18
2017-11-07,OTH,5 Other / Special / Local,REP,DIX,30
2017-11-07,OTH,5 Other / Special / Local,REP,DUV,122
2017-11-07,OTH,5 Other / Special / Local,REP,ESC,24
2017-11-07,OTH,5 Other / Special / Local,REP,FLA,65
2017-11-07,OTH,5 Other / Special / Local,REP,GAD,14
2017-11-07,OTH,5 Other / Special / Local,REP,GIL,28
2017-11-07,OTH,5 Other / Special / Local,REP,HAR,11
2017-11-07,OTH,5 Other / Special / Local,REP,HEN,22
2017-11-07,OTH,5 Other / Special / Local,REP,HER,365
2017-11-07,OTH,5 Other / Special / Local,REP,HIG,84
2017-11-07,OTH,5 Other / Special / Local,REP,HIL,988
2017-11-07,OTH,5 Other / Special / Local,REP,IND,2192
2017-11-07,OTH,5 Other / Special / Local,REP,JAC,17
2017-11-07,OTH,5 Other / Special / Local,REP,JEF,19
2017-11-07,OTH,5 Other / Special / Local,REP,LAK,2352
2017-11-07,OTH,5 Other / Special / Local,REP,LEE,8923
2017-11-07,OTH,5 Other / Special / Local,REP,LEO,90
2017-11-07,OTH,5 Other / Special / Local,REP,LEV,57
2017-11-07,OTH,5 Other / Special / Local,REP,MAD,19
2017-11-07,OTH,5 Other / Special / Local,REP,MAN,1299
2017-11-07,OTH,5 Other / Special / Local,REP,MON,52
2017-11-07,OTH,5 Other / Special / Local,REP,MRN,357
2017-11-07,OTH,5 Other / Special / Local,REP,MRT,756
2017-11-07,OTH,5 Other / Special / Local,REP,NAS,1012
2017-11-07,OTH,5 Other / Special / Local,REP,OKA,42
2017-11-07,OTH,5 Other / Special / Local,REP,OKE,13
2017-11-07,OTH,5 Other / Special / Local,REP,ORA,306
2017-11-07,OTH,5 Other / Special / Local,REP,OSC,60
2017-11-07,OTH,5 Other / Special / Local,REP,PAL,234
2017-11-07,OTH,5 Other / Special / Local,REP,PAS,1145
2017-11-07,OTH,5 Other / Special / Local,REP,PIN,47226
2017-11-07,OTH,5 Other / Special / Local,REP,POL,7222
2017-11-07,OTH,5 Other / Special / Local,REP,PUT,23
2017-11-07,OTH,5 Other / Special / Local,REP,SAN,44
2017-11-07,OTH,5 Other / Special / Local,REP,SAR,239
2017-11-07,OTH,5 Other / Special / Local,REP,SEM,2189
2017-11-07,OTH,5 Other / Special / Local,REP,STJ,167
2017-11-07,OTH,5 Other / Special / Local,REP,STL,136
2017-11-07,OTH,5 Other / Special / Local,REP,SUM,201
