county_code,party_affiliation,age_band,voter_count
SUW,ASP,45-54,3
SUW,ASP,55-64,2
SUW,BPP,18-24,1
SUW,BPP,25-34,3
SUW,BPP,45-54,2
SUW,BPP,55-64,3
SUW,BPP,65-74,1
SUW,BPP,75+,1
SUW,CPF,18-24,11
SUW,CPF,25-34,12
SUW,CPF,35-44,12
SUW,CPF,45-54,13
SUW,CPF,55-64,17
SUW,CPF,65-74,7
SUW,CPF,75+,4
SUW,CPP,18-24,2
SUW,CPP,25-34,7
SUW,CPP,35-44,5
SUW,CPP,45-54,5
SUW,CPP,55-64,3
SUW,CPP,65-74,7
SUW,CSV,18-24,23
SUW,CSV,25-34,23
SUW,CSV,35-44,22
SUW,CSV,45-54,24
SUW,CSV,55-64,17
SUW,CSV,65-74,17
SUW,CSV,75+,5
SUW,DEM,18-24,353
SUW,DEM,25-34,791
SUW,DEM,35-44,786
SUW,DEM,45-54,889
SUW,DEM,55-64,1132
SUW,DEM,65-74,1414
SUW,DEM,75+,1398
SUW,DEM,unknown,15
SUW,ECO,18-24,4
SUW,ECO,35-44,3
SUW,ECO,45-54,1
SUW,ECO,65-74,1
SUW,FFP,18-24,4
SUW,FFP,35-44,1
SUW,FFP,45-54,2
SUW,FFP,75+,1
SUW,GRE,18-24,8
SUW,GRE,25-34,2
SUW,GRE,35-44,2
SUW,GRE,45-54,4
SUW,GRE,55-64,2
SUW,GRE,65-74,1
SUW,IND,18-24,66
SUW,IND,25-34,111
SUW,IND,35-44,91
SUW,IND,45-54,74
SUW,IND,55-64,87
SUW,IND,65-74,90
SUW,IND,75+,52
SUW,LPF,18-24,6
SUW,LPF,25-34,29
SUW,LPF,35-44,31
SUW,LPF,45-54,18
SUW,LPF,55-64,6
SUW,LPF,65-74,4
SUW,LPF,75+,8
SUW,NPA,18-24,436
SUW,NPA,25-34,874
SUW,NPA,35-44,965
SUW,NPA,45-54,762
SUW,NPA,55-64,726
SUW,NPA,65-74,680
SUW,NPA,75+,453
SUW,NPA,unknown,14
SUW,PSL,18-24,3
SUW,PSL,25-34,1
SUW,REP,18-24,1280
SUW,REP,25-34,2327
SUW,REP,35-44,2400
SUW,REP,45-54,2464
SUW,REP,55-64,3504
SUW,REP,65-74,3631
SUW,REP,75+,3113
SUW,REP,unknown,130
TAY,AMF,18-24,9
TAY,AMF,25-34,5
TAY,AMF,35-44,4
TAY,AMF,45-54,5
TAY,AMF,55-64,7
TAY,AMF,65-74,6
TAY,AMF,75+,2
TAY,ASP,18-24,6
TAY,ASP,25-34,1
TAY,ASP,45-54,3
TAY,ASP,65-74,1
TAY,BPP,18-24,1
TAY,BPP,35-44,1
TAY,BPP,45-54,3
TAY,BPP,55-64,1
TAY,CPF,18-24,11
TAY,CPF,25-34,5
TAY,CPF,35-44,5
TAY,CPF,45-54,5
TAY,CPF,55-64,6
TAY,CPF,65-74,4
TAY,CPF,unknown,1
TAY,CPP,18-24,2
TAY,CPP,25-34,2
TAY,CPP,35-44,1
TAY,CPP,45-54,1
TAY,CPP,55-64,3
TAY,CPP,65-74,1
TAY,CPP,75+,1
TAY,CSV,18-24,14
TAY,CSV,25-34,8
TAY,CSV,35-44,11
TAY,CSV,45-54,7
TAY,CSV,55-64,5
TAY,CSV,65-74,5
TAY,CSV,75+,1
TAY,DEM,18-24,201
TAY,DEM,25-34,421
TAY,DEM,35-44,496
TAY,DEM,45-54,552
TAY,DEM,55-64,639
TAY,DEM,65-74,711
TAY,DEM,75+,664
TAY,DEM,unknown,42
TAY,ECO,18-24,1
TAY,ECO,35-44,3
TAY,ECO,65-74,1
TAY,FFP,45-54,1
TAY,GRE,18-24,1
TAY,GRE,25-34,1
TAY,GRE,65-74,1
TAY,GRE,75+,1
TAY,IND,18-24,21
TAY,IND,25-34,35
TAY,IND,35-44,16
TAY,IND,45-54,24
TAY,IND,55-64,16
TAY,IND,65-74,23
TAY,IND,75+,10
TAY,LPF,18-24,2
TAY,LPF,25-34,4
TAY,LPF,35-44,3
TAY,LPF,45-54,6
TAY,LPF,55-64,6
TAY,LPF,65-74,1
TAY,LPF,75+,2
TAY,NPA,18-24,174
TAY,NPA,25-34,321
TAY,NPA,35-44,304
TAY,NPA,45-54,202
TAY,NPA,55-64,217
TAY,NPA,65-74,165
TAY,NPA,75+,88
TAY,NPA,unknown,10
TAY,PSL,18-24,1
TAY,REP,18-24,634
TAY,REP,25-34,938
TAY,REP,35-44,1126
TAY,REP,45-54,1082
TAY,REP,55-64,1503
TAY,REP,65-74,1600
TAY,REP,75+,1273
TAY,REP,unknown,125
UNI,AMF,18-24,1
UNI,AMF,25-34,1
UNI,AMF,35-44,1
UNI,AMF,45-54,1
UNI,CPF,18-24,1
UNI,CPF,25-34,1
UNI,CPF,35-44,1
UNI,CPF,45-54,2
UNI,CPF,55-64,4
UNI,CPF,unknown,1
UNI,CPP,25-34,1
UNI,CSV,18-24,2
UNI,CSV,25-34,3
UNI,CSV,35-44,4
UNI,CSV,45-54,2
UNI,CSV,65-74,2
UNI,DEM,18-24,76
UNI,DEM,25-34,199
UNI,DEM,35-44,236
UNI,DEM,45-54,247
UNI,DEM,55-64,314
UNI,DEM,65-74,382
UNI,DEM,75+,287
UNI,DEM,unknown,7
UNI,ECO,18-24,1
UNI,GRE,18-24,1
UNI,GRE,25-34,2
UNI,GRE,35-44,3
UNI,IND,18-24,10
UNI,IND,25-34,22
UNI,IND,35-44,16
UNI,IND,45-54,25
UNI,IND,55-64,7
UNI,IND,65-74,21
UNI,IND,75+,7
UNI,IND,unknown,3
UNI,LPF,18-24,3
UNI,LPF,25-34,11
UNI,LPF,35-44,6
UNI,LPF,45-54,3
UNI,LPF,55-64,2
UNI,NPA,18-24,79
UNI,NPA,25-34,214
UNI,NPA,35-44,190
UNI,NPA,45-54,139
UNI,NPA,55-64,84
UNI,NPA,65-74,84
UNI,NPA,75+,45
UNI,NPA,unknown,3
UNI,PSL,18-24,1
UNI,PSL,25-34,1
UNI,REP,18-24,423
UNI,REP,25-34,784
UNI,REP,35-44,902
UNI,REP,45-54,857
UNI,REP,55-64,892
UNI,REP,65-74,743
UNI,REP,75+,553
UNI,REP,unknown,44
VOL,AMF,18-24,140
VOL,AMF,25-34,129
VOL,AMF,35-44,114
VOL,AMF,45-54,96
VOL,AMF,55-64,85
VOL,AMF,65-74,60
VOL,AMF,75+,23
VOL,ASP,18-24,64
VOL,ASP,25-34,56
VOL,ASP,35-44,37
VOL,ASP,45-54,48
VOL,ASP,55-64,32
VOL,ASP,65-74,19
VOL,ASP,75+,5
VOL,BPP,18-24,149
VOL,BPP,25-34,197
VOL,BPP,35-44,155
VOL,BPP,45-54,127
VOL,BPP,55-64,58
VOL,BPP,65-74,22
VOL,BPP,75+,14
VOL,BPP,unknown,1
VOL,CPF,18-24,140
VOL,CPF,25-34,116
VOL,CPF,35-44,109
VOL,CPF,45-54,106
VOL,CPF,55-64,97
VOL,CPF,65-74,61
VOL,CPF,75+,25
VOL,CPF,unknown,2
VOL,CPP,18-24,45
VOL,CPP,25-34,59
VOL,CPP,35-44,52
VOL,CPP,45-54,51
VOL,CPP,55-64,45
VOL,CPP,65-74,22
VOL,CPP,75+,10
VOL,CPP,unknown,1
VOL,CSV,18-24,245
VOL,CSV,25-34,258
VOL,CSV,35-44,226
VOL,CSV,45-54,206
VOL,CSV,55-64,247
VOL,CSV,65-74,211
VOL,CSV,75+,102
VOL,CSV,unknown,3
VOL,DEM,18-24,7916
VOL,DEM,25-34,17149
VOL,DEM,35-44,16222
VOL,DEM,45-54,14780
VOL,DEM,55-64,19011
VOL,DEM,65-74,24828
VOL,DEM,75+,25011
VOL,DEM,unknown,766
VOL,ECO,18-24,34
VOL,ECO,25-34,37
VOL,ECO,35-44,38
VOL,ECO,45-54,17
VOL,ECO,55-64,23
VOL,ECO,65-74,27
VOL,ECO,75+,12
VOL,FFP,18-24,11
VOL,FFP,25-34,11
VOL,FFP,35-44,7
VOL,FFP,45-54,5
VOL,FFP,55-64,11
VOL,FFP,65-74,8
VOL,FFP,75+,3
VOL,GRE,18-24,60
VOL,GRE,25-34,102
VOL,GRE,35-44,77
VOL,GRE,45-54,41
VOL,GRE,55-64,33
VOL,GRE,65-74,27
VOL,GRE,75+,18
VOL,GRE,unknown,1
VOL,IND,18-24,1217
VOL,IND,25-34,2233
VOL,IND,35-44,1562
VOL,IND,45-54,1538
VOL,IND,55-64,1953
VOL,IND,65-74,2153
VOL,IND,75+,1367
VOL,IND,unknown,70
VOL,JEF,18-24,1
VOL,JEF,25-34,1
VOL,JEF,75+,1
VOL,LPF,18-24,78
VOL,LPF,25-34,399
VOL,LPF,35-44,424
VOL,LPF,45-54,257
VOL,LPF,55-64,181
VOL,LPF,65-74,106
VOL,LPF,75+,47
VOL,LPF,unknown,6
VOL,MGT,25-34,1
VOL,MGT,35-44,1
VOL,MGT,45-54,1
VOL,MGT,65-74,1
VOL,NPA,18-24,10435
VOL,NPA,25-34,22887
VOL,NPA,35-44,22288
VOL,NPA,45-54,18858
VOL,NPA,55-64,19308
VOL,NPA,65-74,17941
VOL,NPA,75+,14990
VOL,NPA,unknown,650
VOL,PSL,18-24,14
VOL,PSL,25-34,29
VOL,PSL,35-44,14
VOL,PSL,45-54,3
VOL,PSL,55-64,4
VOL,PSL,65-74,3
VOL,PSL,75+,1
VOL,PSL,unknown,2
VOL,REP,18-24,9976
VOL,REP,25-34,20383
VOL,REP,35-44,21500
VOL,REP,45-54,22420
VOL,REP,55-64,36064
VOL,REP,65-74,40330
VOL,REP,75+,36058
VOL,REP,unknown,1843
VOL,WPF,45-54,1
VOL,WPF,55-64,1
VOL,WPF,65-74,1
WAK,AMF,18-24,15
WAK,AMF,25-34,13
WAK,AMF,35-44,10
WAK,AMF,45-54,16
WAK,AMF,55-64,7
WAK,AMF,65-74,8
WAK,AMF,75+,2
WAK,ASP,18-24,5
WAK,ASP,25-34,6
WAK,ASP,35-44,5
WAK,ASP,45-54,5
WAK,ASP,55-64,2
WAK,ASP,65-74,4
WAK,BPP,18-24,2
WAK,BPP,25-34,1
WAK,BPP,35-44,1
WAK,BPP,45-54,2
WAK,BPP,55-64,2
WAK,CPF,18-24,10
WAK,CPF,25-34,10
WAK,CPF,35-44,11
WAK,CPF,45-54,8
WAK,CPF,55-64,7
WAK,CPF,65-74,3
WAK,CPF,75+,5
WAK,CPP,18-24,7
WAK,CPP,25-34,2
WAK,CPP,35-44,7
WAK,CPP,45-54,7
WAK,CPP,55-64,4
WAK,CPP,65-74,4
WAK,CPP,75+,3
WAK,CPP,unknown,1
WAK,CSV,18-24,31
WAK,CSV,25-34,23
WAK,CSV,35-44,24
WAK,CSV,45-54,29
WAK,CSV,55-64,25
WAK,CSV,65-74,10
WAK,CSV,75+,2
WAK,CSV,unknown,1
WAK,DEM,18-24,371
WAK,DEM,25-34,767
WAK,DEM,35-44,1004
WAK,DEM,45-54,962
WAK,DEM,55-64,1160
WAK,DEM,65-74,1382
WAK,DEM,75+,1174
WAK,DEM,unknown,61
WAK,ECO,18-24,1
WAK,ECO,25-34,1
WAK,ECO,35-44,1
WAK,ECO,45-54,1
WAK,ECO,55-64,1
WAK,ECO,65-74,1
WAK,ECO,75+,1
WAK,FFP,18-24,1
WAK,FFP,25-34,1
WAK,FFP,35-44,1
WAK,FFP,45-54,1
WAK,GRE,18-24,4
WAK,GRE,25-34,2
WAK,GRE,35-44,3
WAK,GRE,45-54,3
WAK,GRE,55-64,2
WAK,GRE,65-74,1
WAK,IND,18-24,73
WAK,IND,25-34,110
WAK,IND,35-44,110
WAK,IND,45-54,68
WAK,IND,55-64,76
WAK,IND,65-74,73
WAK,IND,75+,34
WAK,IND,unknown,2
WAK,JEF,55-64,1
WAK,LPF,18-24,4
WAK,LPF,25-34,29
WAK,LPF,35-44,21
WAK,LPF,45-54,16
WAK,LPF,55-64,11
WAK,LPF,65-74,5
WAK,LPF,unknown,3
WAK,NPA,18-24,423
WAK,NPA,25-34,897
WAK,NPA,35-44,1001
WAK,NPA,45-54,817
WAK,NPA,55-64,675
WAK,NPA,65-74,545
WAK,NPA,75+,299
WAK,NPA,unknown,37
WAK,PSL,18-24,1
WAK,PSL,35-44,3
WAK,REP,18-24,1061
WAK,REP,25-34,2081
WAK,REP,35-44,2159
WAK,REP,45-54,2246
WAK,REP,55-64,2740
WAK,REP,65-74,2381
WAK,REP,75+,1662
WAK,REP,unknown,263
WAL,AMF,18-24,34
WAL,AMF,25-34,31
WAL,AMF,35-44,22
WAL,AMF,45-54,17
WAL,AMF,55-64,13
WAL,AMF,65-74,2
WAL,AMF,75+,2
WAL,ASP,18-24,10
WAL,ASP,25-34,13
WAL,ASP,35-44,3
WAL,ASP,45-54,7
WAL,ASP,55-64,6
WAL,ASP,65-74,2
WAL,ASP,75+,1
WAL,BPP,18-24,4
WAL,BPP,25-34,10
WAL,BPP,35-44,3
WAL,BPP,45-54,6
WAL,BPP,55-64,4
WAL,BPP,65-74,1
WAL,CPF,18-24,27
WAL,CPF,25-34,20
WAL,CPF,35-44,18
WAL,CPF,45-54,19
WAL,CPF,55-64,11
WAL,CPF,65-74,16
WAL,CPF,75+,2
WAL,CPP,18-24,12
WAL,CPP,25-34,9
WAL,CPP,35-44,3
WAL,CPP,45-54,4
WAL,CPP,55-64,7
WAL,CPP,65-74,5
WAL,CSV,18-24,64
WAL,CSV,25-34,44
WAL,CSV,35-44,71
WAL,CSV,45-54,52
WAL,CSV,55-64,45
WAL,CSV,65-74,29
WAL,CSV,75+,11
WAL,CSV,unknown,1
WAL,DEM,18-24,632
WAL,DEM,25-34,1156
WAL,DEM,35-44,1272
WAL,DEM,45-54,1201
WAL,DEM,55-64,1465
WAL,DEM,65-74,1807
WAL,DEM,75+,1443
WAL,DEM,unknown,20
WAL,ECO,18-24,3
WAL,ECO,25-34,5
WAL,ECO,35-44,1
WAL,ECO,45-54,2
WAL,ECO,55-64,3
WAL,ECO,65-74,4
WAL,ECO,75+,1
WAL,FFP,18-24,3
WAL,FFP,25-34,4
WAL,FFP,35-44,3
WAL,FFP,45-54,1
WAL,FFP,65-74,1
WAL,GRE,18-24,12
WAL,GRE,25-34,18
WAL,GRE,35-44,6
WAL,GRE,45-54,6
WAL,GRE,55-64,3
WAL,GRE,65-74,1
WAL,GRE,unknown,1
WAL,IND,18-24,176
WAL,IND,25-34,272
WAL,IND,35-44,234
WAL,IND,45-54,241
WAL,IND,55-64,263
WAL,IND,65-74,228
WAL,IND,75+,95
WAL,IND,unknown,5
WAL,JEF,35-44,1
WAL,LPF,18-24,14
WAL,LPF,25-34,52
WAL,LPF,35-44,74
WAL,LPF,45-54,51
WAL,LPF,55-64,27
WAL,LPF,65-74,13
WAL,LPF,75+,4
WAL,LPF,unknown,1
WAL,MGT,18-24,1
WAL,NPA,18-24,1151
WAL,NPA,25-34,2265
WAL,NPA,35-44,2538
WAL,NPA,45-54,2089
WAL,NPA,55-64,1906
WAL,NPA,65-74,1630
WAL,NPA,75+,947
WAL,NPA,unknown,38
WAL,PSL,18-24,2
WAL,PSL,25-34,7
WAL,PSL,35-44,2
WAL,REP,18-24,3091
WAL,REP,25-34,5455
WAL,REP,35-44,6375
WAL,REP,45-54,6990
WAL,REP,55-64,9251
WAL,REP,65-74,8727
WAL,REP,75+,5864
WAL,REP,unknown,158
WAS,AMF,18-24,9
WAS,AMF,25-34,4
WAS,AMF,35-44,6
WAS,AMF,45-54,4
WAS,AMF,55-64,2
WAS,AMF,65-74,2
WAS,ASP,55-64,1
WAS,BPP,25-34,2
WAS,BPP,45-54,1
WAS,BPP,65-74,1
WAS,CPF,18-24,3
WAS,CPF,25-34,5
WAS,CPF,35-44,5
WAS,CPF,45-54,5
WAS,CPF,55-64,5
WAS,CPF,65-74,3
WAS,CPP,18-24,1
WAS,CPP,25-34,2
WAS,CPP,35-44,3
WAS,CPP,45-54,2
WAS,CPP,65-74,1
WAS,CSV,18-24,13
WAS,CSV,25-34,11
WAS,CSV,35-44,8
WAS,CSV,45-54,12
WAS,CSV,55-64,8
WAS,CSV,65-74,8
WAS,CSV,75+,3
WAS,DEM,18-24,158
WAS,DEM,25-34,428
WAS,DEM,35-44,408
WAS,DEM,45-54,441
WAS,DEM,55-64,620
WAS,DEM,65-74,698
WAS,DEM,75+,621
WAS,DEM,unknown,26
WAS,ECO,25-34,1
WAS,ECO,35-44,1
WAS,FFP,65-74,1
WAS,GRE,18-24,2
WAS,GRE,25-34,1
WAS,GRE,35-44,2
WAS,GRE,65-74,1
WAS,IND,18-24,25
WAS,IND,25-34,53
WAS,IND,35-44,44
WAS,IND,45-54,35
WAS,IND,55-64,38
WAS,IND,65-74,25
WAS,IND,75+,16
WAS,JEF,65-74,1
WAS,LPF,18-24,3
WAS,LPF,25-34,8
WAS,LPF,35-44,14
WAS,LPF,45-54,10
WAS,LPF,55-64,2
WAS,LPF,65-74,2
WAS,LPF,75+,1
WAS,NPA,18-24,259
WAS,NPA,25-34,552
WAS,NPA,35-44,512
WAS,NPA,45-54,386
WAS,NPA,55-64,356
WAS,NPA,65-74,299
WAS,NPA,75+,152
WAS,NPA,unknown,3
WAS,REP,18-24,908
WAS,REP,25-34,1539
WAS,REP,35-44,1599
WAS,REP,45-54,1610
WAS,REP,55-64,2222
WAS,REP,65-74,1907
WAS,REP,75+,1477
WAS,REP,unknown,114
