extract_month,zip_code,party_affiliation,voter_count
2026-03,32622,IND,18
2026-03,32622,NPA,174
2026-03,32622,REP,666
2026-03,32625,DEM,211
2026-03,32625,IND,22
2026-03,32625,NPA,176
2026-03,32625,REP,584
2026-03,326252615,REP,10
2026-03,32626,AMF,17
2026-03,32626,CSV,28
2026-03,32626,DEM,599
2026-03,32626,IND,91
2026-03,32626,NPA,416
2026-03,32626,REP,2096
2026-03,326260437,REP,14
2026-03,326261307,NPA,13
2026-03,326261307,REP,33
2026-03,326264070,REP,12
2026-03,326264863,REP,11
2026-03,32628,DEM,647
2026-03,32628,IND,19
2026-03,32628,NPA,274
2026-03,32628,REP,1349
2026-03,32631,DEM,43
2026-03,32631,NPA,36
2026-03,32631,REP,99
2026-03,32640,AMF,11
2026-03,32640,ASP,10
2026-03,32640,CPF,19
2026-03,32640,CSV,37
2026-03,32640,DEM,2327
2026-03,32640,IND,138
2026-03,32640,LPF,20
2026-03,32640,NPA,1462
2026-03,32640,REP,3598
2026-03,326400000,DEM,47
2026-03,32641,AMF,14
2026-03,32641,ASP,10
2026-03,32641,CSV,14
2026-03,32641,DEM,5522
2026-03,32641,GRE,17
2026-03,32641,IND,97
2026-03,32641,NPA,1527
2026-03,32641,REP,998
2026-03,32643,CPF,15
2026-03,32643,CSV,32
2026-03,32643,DEM,2417
2026-03,32643,IND,181
2026-03,32643,LPF,46
2026-03,32643,NPA,2079
2026-03,32643,REP,5436
2026-03,326430000,DEM,13
2026-03,326430000,REP,10
2026-03,32648,DEM,60
2026-03,32648,NPA,34
2026-03,32648,REP,277
2026-03,32653,CPF,10
2026-03,32653,CSV,17
2026-03,32653,DEM,4605
2026-03,32653,IND,214
2026-03,32653,LPF,27
2026-03,32653,NPA,2526
2026-03,32653,REP,3022
2026-03,32656,AMF,22
2026-03,32656,CPF,19
2026-03,32656,CSV,63
2026-03,32656,DEM,1354
2026-03,32656,IND,198
2026-03,32656,LPF,58
2026-03,32656,NPA,1919
2026-03,32656,REP,7414
2026-03,326565871,REP,15
2026-03,32664,DEM,96
2026-03,32664,IND,15
2026-03,32664,NPA,95
2026-03,32664,REP,192
2026-03,32666,CSV,12
2026-03,32666,DEM,1134
2026-03,32666,IND,93
2026-03,32666,LPF,21
2026-03,32666,NPA,846
2026-03,32666,REP,2603
2026-03,32667,DEM,1170
2026-03,32667,IND,62
2026-03,32667,LPF,15
2026-03,32667,NPA,646
2026-03,32667,REP,1264
2026-03,326670000,DEM,19
2026-03,32668,CPF,10
2026-03,32668,CSV,27
2026-03,32668,DEM,412
2026-03,32668,IND,67
2026-03,32668,NPA,436
2026-03,32668,REP,1559
2026-03,32669,AMF,10
2026-03,32669,BPP,11
2026-03,32669,CPF,19
2026-03,32669,CSV,43
2026-03,32669,DEM,4209
2026-03,32669,GRE,19
2026-03,32669,IND,346
2026-03,32669,LPF,60
2026-03,32669,NPA,3388
2026-03,32669,REP,6282
2026-03,326690000,DEM,44
2026-03,326690000,NPA,10
2026-03,326690000,REP,17
2026-03,32680,CPF,16
2026-03,32680,CSV,20
2026-03,32680,DEM,1283
2026-03,32680,IND,140
2026-03,32680,LPF,14
2026-03,32680,NPA,1404
2026-03,32680,REP,5194
2026-03,32686,DEM,1352
2026-03,32686,IND,51
2026-03,32686,LPF,12
2026-03,32686,NPA,654
2026-03,32686,REP,1411
2026-03,32693,AMF,11
2026-03,32693,CPF,13
2026-03,32693,CSV,25
2026-03,32693,DEM,1155
2026-03,32693,IND,175
2026-03,32693,LPF,32
2026-03,32693,NPA,942
2026-03,32693,REP,4879
2026-03,32694,DEM,394
2026-03,32694,IND,38
2026-03,32694,NPA,298
2026-03,32694,REP,664
2026-03,326940000,DEM,30
2026-03,326940000,REP,16
2026-03,32696,AMF,20
2026-03,32696,BPP,12
2026-03,32696,CPF,18
2026-03,32696,CSV,35
2026-03,32696,DEM,1234
2026-03,32696,IND,151
2026-03,32696,LPF,22
2026-03,32696,NPA,753
2026-03,32696,REP,2611
2026-03,326961525,REP,12
2026-03,326961619,REP,12
2026-03,326961734,REP,11
2026-03,326961843,DEM,31
2026-03,326961843,NPA,43
2026-03,326961843,REP,85
2026-03,326961987,DEM,10
2026-03,326962826,DEM,13
2026-03,326966429,REP,10
2026-03,326967012,DEM,11
2026-03,32701,AMF,27
2026-03,32701,ASP,15
2026-03,32701,BPP,49
2026-03,32701,CPF,33
2026-03,32701,CPP,14
2026-03,32701,CSV,60
2026-03,32701,DEM,5238
2026-03,32701,ECO,12
2026-03,32701,GRE,20
2026-03,32701,IND,429
2026-03,32701,LPF,58
2026-03,32701,NPA,4195
2026-03,32701,REP,3825
2026-03,327015017,REP,10
2026-03,327015420,REP,13
2026-03,327017308,REP,13
2026-03,327017607,REP,10
2026-03,327017947,REP,12
2026-03,32702,CSV,11
2026-03,32702,DEM,416
2026-03,32702,IND,37
2026-03,32702,NPA,505
2026-03,32702,REP,1373
2026-03,32703,AMF,69
2026-03,32703,ASP,31
2026-03,32703,BPP,106
2026-03,32703,CPF,61
2026-03,32703,CPP,42
2026-03,32703,CSV,149
2026-03,32703,DEM,13612
2026-03,32703,ECO,10
2026-03,32703,GRE,29
2026-03,32703,IND,759
2026-03,32703,LPF,98
2026-03,32703,NPA,10180
2026-03,32703,PSL,12
2026-03,32703,REP,8731
2026-03,327031935,REP,11
2026-03,327036239,DEM,12
2026-03,327036746,REP,10
2026-03,327037815,REP,13
2026-03,32707,AMF,29
2026-03,32707,ASP,20
2026-03,32707,BPP,65
2026-03,32707,CPF,29
2026-03,32707,CPP,12
2026-03,32707,CSV,69
2026-03,32707,DEM,7579
2026-03,32707,GRE,29
2026-03,32707,IND,609
2026-03,32707,LPF,82
2026-03,32707,NPA,7258
2026-03,32707,REP,6851
2026-03,327072934,REP,11
2026-03,327073270,DEM,17
2026-03,327073270,NPA,13
2026-03,327074537,REP,10
2026-03,327075239,REP,10
2026-03,327075541,DEM,14
2026-03,327075915,REP,10
2026-03,327075926,DEM,11
2026-03,327075926,REP,11
2026-03,327076734,REP,10
2026-03,32708,AMF,20
2026-03,32708,ASP,12
2026-03,32708,BPP,65
2026-03,32708,CPF,51
2026-03,32708,CPP,20
2026-03,32708,CSV,100
2026-03,32708,DEM,8518
2026-03,32708,ECO,14
2026-03,32708,GRE,35
2026-03,32708,IND,777
2026-03,32708,LPF,108
2026-03,32708,NPA,8978
2026-03,32708,REP,10392
2026-03,327083270,DEM,18
2026-03,327083270,NPA,14
2026-03,327083270,REP,30
2026-03,327083503,REP,11
2026-03,327083717,REP,10
2026-03,327083722,REP,10
2026-03,327083734,NPA,10
2026-03,327083734,REP,14
2026-03,327083843,REP,11
2026-03,327083892,REP,10
2026-03,327084210,REP,12
2026-03,327084230,REP,17
2026-03,327084231,REP,11
2026-03,327084232,REP,12
2026-03,327084307,REP,18
2026-03,327084711,REP,10
2026-03,327084950,REP,13
2026-03,327085145,REP,10
2026-03,327085509,REP,10
2026-03,327085519,REP,13
2026-03,327085600,REP,14
2026-03,327085605,NPA,14
2026-03,327085606,REP,16
2026-03,327085900,NPA,10
2026-03,327085919,REP,11
2026-03,327085923,REP,10
2026-03,327085924,REP,10
2026-03,327085927,REP,12
2026-03,327086194,REP,11
2026-03,327086324,REP,12
2026-03,327086505,NPA,12
2026-03,32709,DEM,303
2026-03,32709,IND,36
2026-03,32709,NPA,479
2026-03,32709,REP,1008
2026-03,32712,AMF,45
2026-03,32712,ASP,30
2026-03,32712,BPP,74
2026-03,32712,CPF,48
2026-03,32712,CPP,26
2026-03,32712,CSV,103
2026-03,32712,DEM,11954
2026-03,32712,ECO,17
2026-03,32712,GRE,33
2026-03,32712,IND,891
2026-03,32712,LPF,98
2026-03,32712,NPA,10091
2026-03,32712,REP,12361
2026-03,32713,AMF,16
2026-03,32713,ASP,10
2026-03,32713,BPP,31
2026-03,32713,CPF,25
2026-03,32713,CPP,10
2026-03,32713,CSV,59
2026-03,32713,DEM,4571
2026-03,32713,GRE,16
2026-03,32713,IND,511
2026-03,32713,LPF,89
2026-03,32713,NPA,5692
2026-03,32713,REP,8898
2026-03,32714,AMF,35
2026-03,32714,ASP,22
2026-03,32714,BPP,81
2026-03,32714,CPF,39
2026-03,32714,CPP,25
2026-03,32714,CSV,90
2026-03,32714,DEM,7856
2026-03,32714,ECO,13
2026-03,32714,GRE,27
2026-03,32714,IND,615
2026-03,32714,LPF,79
2026-03,32714,NPA,7001
2026-03,32714,REP,5729
2026-03,327143271,DEM,10
2026-03,327143271,REP,12
2026-03,327145814,REP,11
2026-03,327145825,REP,12
2026-03,327145834,REP,13
2026-03,327146528,REP,13
2026-03,32720,AMF,25
2026-03,32720,ASP,16
2026-03,32720,BPP,38
2026-03,32720,CPF,40
2026-03,32720,CPP,15
2026-03,32720,CSV,89
2026-03,32720,DEM,7463
2026-03,32720,ECO,11
2026-03,32720,GRE,16
2026-03,32720,IND,570
2026-03,32720,LPF,103
2026-03,32720,NPA,6972
2026-03,32720,REP,10104
2026-03,32723,DEM,116
2026-03,32723,NPA,165
2026-03,32723,REP,72
2026-03,32724,AMF,36
2026-03,32724,ASP,18
2026-03,32724,BPP,59
2026-03,32724,CPF,45
2026-03,32724,CPP,14
2026-03,32724,CSV,106
2026-03,32724,DEM,9409
2026-03,32724,ECO,13
2026-03,32724,GRE,28
2026-03,32724,IND,857
2026-03,32724,LPF,123
2026-03,32724,NPA,9274
2026-03,32724,REP,13743
2026-03,32725,AMF,42
2026-03,32725,ASP,20
2026-03,32725,BPP,156
2026-03,32725,CPF,58
2026-03,32725,CPP,28
2026-03,32725,CSV,110
2026-03,32725,DEM,12427
2026-03,32725,ECO,22
2026-03,32725,GRE,30
2026-03,32725,IND,832
2026-03,32725,LPF,119
2026-03,32725,NPA,12433
2026-03,32725,REP,11582
2026-03,32726,AMF,16
2026-03,32726,ASP,10
2026-03,32726,BPP,39
2026-03,32726,CPF,24
2026-03,32726,CSV,49
2026-03,32726,DEM,4360
2026-03,32726,GRE,18
2026-03,32726,IND,386
2026-03,32726,LPF,53
2026-03,32726,NPA,3513
2026-03,32726,REP,6427
2026-03,32730,BPP,14
2026-03,32730,CSV,12
2026-03,32730,DEM,1259
2026-03,32730,IND,93
2026-03,32730,LPF,16
2026-03,32730,NPA,1049
2026-03,32730,REP,875
2026-03,327302627,REP,10
2026-03,32732,CSV,12
2026-03,32732,DEM,595
2026-03,32732,IND,82
2026-03,32732,LPF,19
2026-03,32732,NPA,892
2026-03,32732,REP,2162
2026-03,32735,CSV,15
2026-03,32735,DEM,985
2026-03,32735,IND,110
2026-03,32735,LPF,14
2026-03,32735,NPA,1045
2026-03,32735,REP,2279
2026-03,32736,CPF,10
2026-03,32736,CSV,33
2026-03,32736,DEM,1578
2026-03,32736,IND,174
2026-03,32736,LPF,42
2026-03,32736,NPA,2246
2026-03,32736,REP,5487
2026-03,32738,AMF,38
2026-03,32738,ASP,27
2026-03,32738,BPP,173
2026-03,32738,CPF,57
2026-03,32738,CPP,19
2026-03,32738,CSV,122
2026-03,32738,DEM,11257
2026-03,32738,ECO,18
2026-03,32738,GRE,28
2026-03,32738,IND,755
2026-03,32738,LPF,105
2026-03,32738,NPA,12047
2026-03,32738,PSL,12
2026-03,32738,REP,11363
2026-03,32744,DEM,742
2026-03,32744,IND,78
2026-03,32744,LPF,16
2026-03,32744,NPA,864
2026-03,32744,REP,1603
2026-03,32746,AMF,37
2026-03,32746,ASP,11
2026-03,32746,BPP,53
2026-03,32746,CPF,45
2026-03,32746,CPP,23
2026-03,32746,CSV,98
2026-03,32746,DEM,7830
2026-03,32746,ECO,15
2026-03,32746,GRE,27
2026-03,32746,IND,751
2026-03,32746,LPF,95
2026-03,32746,NPA,8493
2026-03,32746,REP,10195
2026-03,327461934,REP,11
2026-03,327461936,REP,11
2026-03,327462201,REP,10
2026-03,327462224,REP,11
2026-03,327463274,DEM,15
2026-03,327463274,NPA,12
2026-03,327463274,REP,17
2026-03,327463685,REP,22
2026-03,327463698,REP,10
2026-03,327463847,REP,10
2026-03,327464104,REP,10
2026-03,327465082,REP,10
2026-03,327467102,REP,10
2026-03,32750,AMF,22
2026-03,32750,BPP,38
2026-03,32750,CPF,38
2026-03,32750,CPP,11
2026-03,32750,CSV,61
2026-03,32750,DEM,4627
2026-03,32750,GRE,22
2026-03,32750,IND,449
2026-03,32750,LPF,78
2026-03,32750,NPA,4870
2026-03,32750,REP,5515
2026-03,327502739,REP,10
2026-03,327503275,REP,10
2026-03,327503302,REP,11
2026-03,327503967,REP,10
2026-03,327504324,REP,11
2026-03,327508424,REP,10
2026-03,32751,BPP,11
2026-03,32751,CPF,19
2026-03,32751,CSV,41
2026-03,32751,DEM,5730
2026-03,32751,GRE,17
2026-03,32751,IND,403
2026-03,32751,LPF,63
2026-03,32751,NPA,4132
2026-03,32751,REP,5781
2026-03,327515150,REP,10
2026-03,32754,AMF,10
2026-03,32754,CPF,20
2026-03,32754,CSV,29
2026-03,32754,DEM,1657
2026-03,32754,IND,241
2026-03,32754,LPF,29
2026-03,32754,NPA,2022
2026-03,32754,REP,5452
2026-03,32757,AMF,21
2026-03,32757,ASP,11
2026-03,32757,BPP,32
2026-03,32757,CPF,47
2026-03,32757,CSV,84
2026-03,32757,DEM,7220
2026-03,32757,ECO,13
2026-03,32757,GRE,13
2026-03,32757,IND,664
2026-03,32757,LPF,78
2026-03,32757,NPA,6296
2026-03,32757,REP,10700
2026-03,32759,DEM,533
2026-03,32759,IND,91
2026-03,32759,NPA,638
2026-03,32759,REP,1307
2026-03,32763,AMF,22
2026-03,32763,BPP,65
2026-03,32763,CPF,18
2026-03,32763,CPP,18
2026-03,32763,CSV,83
2026-03,32763,DEM,5044
2026-03,32763,ECO,11
2026-03,32763,GRE,25
2026-03,32763,IND,494
2026-03,32763,LPF,65
2026-03,32763,NPA,5769
2026-03,32763,REP,7428
2026-03,32764,CSV,12
2026-03,32764,DEM,542
2026-03,32764,IND,69
2026-03,32764,LPF,14
2026-03,32764,NPA,805
2026-03,32764,REP,1750
2026-03,32765,AMF,31
2026-03,32765,ASP,13
2026-03,32765,BPP,86
2026-03,32765,CPF,38
2026-03,32765,CPP,22
2026-03,32765,CSV,113
2026-03,32765,DEM,12058
2026-03,32765,ECO,13
2026-03,32765,GRE,38
2026-03,32765,IND,1032
2026-03,32765,LPF,164
2026-03,32765,NPA,12576
2026-03,32765,PSL,10
2026-03,32765,REP,13525
2026-03,327653276,DEM,13
2026-03,327653276,NPA,27
2026-03,327653276,REP,38
2026-03,327654910,REP,11
2026-03,327655114,REP,12
2026-03,327655163,REP,10
2026-03,327655404,REP,12
2026-03,327655702,REP,10
2026-03,327655704,REP,11
2026-03,327655914,REP,10
2026-03,327655944,NPA,10
2026-03,327656025,REP,11
2026-03,327656039,DEM,12
2026-03,327656043,REP,10
2026-03,327656147,REP,11
2026-03,327656511,REP,13
2026-03,327656582,DEM,10
2026-03,327656807,REP,10
2026-03,327656847,REP,11
2026-03,327656968,NPA,10
2026-03,327657070,REP,12
2026-03,327657353,REP,10
2026-03,327657986,REP,10
2026-03,327658454,REP,12
2026-03,327658512,REP,10
2026-03,327658514,REP,13
2026-03,327658583,REP,10
2026-03,327659200,DEM,11
2026-03,327659254,REP,12
2026-03,32766,CSV,21
2026-03,32766,DEM,2505
2026-03,32766,IND,255
2026-03,32766,LPF,34
2026-03,32766,NPA,3234
2026-03,32766,REP,4691
2026-03,327663276,REP,11
2026-03,327667082,DEM,10
2026-03,327668515,REP,11
2026-03,327668975,REP,10
2026-03,327669287,REP,11
2026-03,327669298,REP,10
2026-03,32767,CSV,11
2026-03,32767,DEM,278
2026-03,32767,IND,69
2026-03,32767,NPA,555
2026-03,32767,REP,1112
2026-03,32771,AMF,68
2026-03,32771,ASP,40
2026-03,32771,BPP,124
2026-03,32771,CPF,92
2026-03,32771,CPP,36
2026-03,32771,CSV,176
2026-03,32771,DEM,14378
2026-03,32771,GRE,41
2026-03,32771,IND,917
2026-03,32771,LPF,117
2026-03,32771,NPA,11534
2026-03,32771,PSL,14
2026-03,32771,REP,10559
2026-03,327711454,DEM,14
2026-03,327711454,REP,14
2026-03,327713277,DEM,14
2026-03,327713277,NPA,12
2026-03,327713277,REP,19
2026-03,327713660,REP,10
2026-03,327713944,DEM,11
2026-03,327713958,DEM,10
2026-03,327716483,REP,13
2026-03,327717637,REP,14
2026-03,327718081,REP,10
2026-03,327718100,REP,16
2026-03,327718839,REP,14
2026-03,327719735,REP,10
2026-03,32773,AMF,35
2026-03,32773,ASP,19
2026-03,32773,BPP,96
2026-03,32773,CPF,39
2026-03,32773,CPP,25
2026-03,32773,CSV,94
2026-03,32773,DEM,6991
2026-03,32773,ECO,10
2026-03,32773,GRE,20
2026-03,32773,IND,448
2026-03,32773,LPF,70
2026-03,32773,NPA,6485
2026-03,32773,REP,5302
2026-03,327733277,NPA,10
2026-03,327733277,REP,10
2026-03,327734415,DEM,11
2026-03,327737215,NPA,11
2026-03,327738173,REP,10
2026-03,32776,BPP,11
2026-03,32776,CPF,16
2026-03,32776,CSV,35
2026-03,32776,DEM,1864
2026-03,32776,IND,242
2026-03,32776,LPF,21
2026-03,32776,NPA,2447
2026-03,32776,REP,5213
2026-03,32778,AMF,20
2026-03,32778,BPP,26
2026-03,32778,CPF,30
2026-03,32778,CPP,14
2026-03,32778,CSV,67
2026-03,32778,DEM,4638
2026-03,32778,GRE,14
2026-03,32778,IND,404
2026-03,32778,LPF,59
2026-03,32778,NPA,4516
2026-03,32778,REP,9058
2026-03,32779,AMF,20
2026-03,32779,BPP,14
2026-03,32779,CPF,19
2026-03,32779,CSV,51
2026-03,32779,DEM,4880
2026-03,32779,GRE,17
2026-03,32779,IND,474
2026-03,32779,LPF,76
2026-03,32779,NPA,5306
2026-03,32779,REP,7516
2026-03,327792345,REP,11
2026-03,327792541,REP,14
2026-03,327792632,REP,13
2026-03,327792634,REP,14
2026-03,327792644,REP,11
2026-03,327792797,NPA,10
2026-03,327792807,REP,15
2026-03,327792857,REP,12
2026-03,327793018,REP,10
2026-03,327793442,REP,10
2026-03,327794501,REP,12
2026-03,327794512,REP,11
2026-03,327794577,REP,13
2026-03,327794653,REP,12
2026-03,327794814,REP,11
2026-03,32780,AMF,28
2026-03,32780,BPP,29
2026-03,32780,CPF,63
2026-03,32780,CPP,14
2026-03,32780,CSV,95
2026-03,32780,DEM,7438
2026-03,32780,ECO,12
2026-03,32780,GRE,26
2026-03,32780,IND,868
2026-03,32780,LPF,144
2026-03,32780,NPA,6843
2026-03,32780,REP,13034
2026-03,327803940,DEM,10
2026-03,327803958,DEM,11
2026-03,32784,AMF,10
2026-03,32784,CPF,20
2026-03,32784,CSV,28
2026-03,32784,DEM,1444
2026-03,32784,IND,154
2026-03,32784,LPF,37
2026-03,32784,NPA,1842
2026-03,32784,REP,5133
2026-03,32789,AMF,14
2026-03,32789,BPP,14
2026-03,32789,CPF,15
2026-03,32789,CPP,11
2026-03,32789,CSV,48
2026-03,32789,DEM,6868
2026-03,32789,GRE,12
2026-03,32789,IND,472
2026-03,32789,LPF,58
2026-03,32789,NPA,5207
2026-03,32789,PSL,10
2026-03,32789,REP,7591
2026-03,32792,AMF,29
2026-03,32792,ASP,24
2026-03,32792,BPP,116
2026-03,32792,CPF,32
2026-03,32792,CPP,27
2026-03,32792,CSV,102
2026-03,32792,DEM,11610
2026-03,32792,ECO,13
2026-03,32792,GRE,47
2026-03,32792,IND,829
2026-03,32792,LPF,143
2026-03,32792,NPA,9620
2026-03,32792,PSL,14
2026-03,32792,REP,8831
2026-03,327926102,REP,12
2026-03,327926104,REP,11
2026-03,327926129,REP,10
2026-03,327926315,REP,11
2026-03,327927630,REP,10
2026-03,327929412,REP,12
2026-03,327929416,REP,10
2026-03,32796,AMF,18
2026-03,32796,BPP,16
2026-03,32796,CPF,22
2026-03,32796,CSV,49
2026-03,32796,DEM,3540
2026-03,32796,GRE,16
2026-03,32796,IND,408
2026-03,32796,LPF,57
2026-03,32796,NPA,3412
2026-03,32796,REP,7109
2026-03,32798,CSV,11
2026-03,32798,DEM,589
2026-03,32798,IND,46
2026-03,32798,NPA,512
2026-03,32798,REP,1132
2026-03,32801,AMF,23
2026-03,32801,ASP,11
2026-03,32801,BPP,43
2026-03,32801,CPF,29
2026-03,32801,CPP,22
2026-03,32801,CSV,57
2026-03,32801,DEM,5941
2026-03,32801,GRE,19
2026-03,32801,IND,319
2026-03,32801,LPF,58
2026-03,32801,NPA,3887
2026-03,32801,REP,2668
2026-03,32802,DEM,67
2026-03,32802,NPA,33
2026-03,32802,REP,33
2026-03,32803,AMF,11
2026-03,32803,BPP,17
2026-03,32803,CPF,22
2026-03,32803,CSV,35
2026-03,32803,DEM,7765
2026-03,32803,GRE,25
2026-03,32803,IND,371
2026-03,32803,LPF,83
2026-03,32803,NPA,4510
2026-03,32803,REP,4192
2026-03,32804,AMF,16
2026-03,32804,CPF,11
2026-03,32804,CPP,10
2026-03,32804,CSV,40
2026-03,32804,DEM,5219
2026-03,32804,GRE,21
2026-03,32804,IND,358
2026-03,32804,LPF,67
2026-03,32804,NPA,3717
2026-03,32804,REP,5219
2026-03,32805,AMF,25
2026-03,32805,ASP,13
2026-03,32805,BPP,38
2026-03,32805,CPF,37
2026-03,32805,CPP,26
2026-03,32805,CSV,45
2026-03,32805,DEM,8148
2026-03,32805,IND,175
2026-03,32805,LPF,29
2026-03,32805,NPA,3047
2026-03,32805,REP,1119
2026-03,32806,AMF,28
2026-03,32806,ASP,11
2026-03,32806,BPP,34
2026-03,32806,CPF,21
2026-03,32806,CPP,14
2026-03,32806,CSV,33
2026-03,32806,DEM,7310
2026-03,32806,GRE,28
2026-03,32806,IND,412
2026-03,32806,LPF,74
2026-03,32806,NPA,4919
2026-03,32806,PSL,11
2026-03,32806,REP,6630
2026-03,32807,AMF,28
2026-03,32807,ASP,19
2026-03,32807,BPP,130
2026-03,32807,CPF,28
2026-03,32807,CPP,17
2026-03,32807,CSV,62
2026-03,32807,DEM,7592
2026-03,32807,GRE,21
2026-03,32807,IND,332
2026-03,32807,LPF,53
2026-03,32807,NPA,6724
2026-03,32807,REP,4509
2026-03,32808,AMF,63
2026-03,32808,ASP,34
2026-03,32808,BPP,55
2026-03,32808,CPF,65
2026-03,32808,CPP,35
2026-03,32808,CSV,100
2026-03,32808,DEM,15367
2026-03,32808,GRE,11
2026-03,32808,IND,427
2026-03,32808,LPF,40
2026-03,32808,NPA,6933
2026-03,32808,REP,2876
2026-03,32809,AMF,25
2026-03,32809,ASP,16
2026-03,32809,BPP,75
2026-03,32809,CPF,26
2026-03,32809,CPP,12
2026-03,32809,CSV,41
2026-03,32809,DEM,5068
2026-03,32809,GRE,20
2026-03,32809,IND,217
2026-03,32809,LPF,28
2026-03,32809,NPA,4449
2026-03,32809,REP,3530
2026-03,32810,AMF,34
2026-03,32810,ASP,17
2026-03,32810,BPP,80
2026-03,32810,CPF,44
2026-03,32810,CPP,20
2026-03,32810,CSV,78
2026-03,32810,DEM,9497
2026-03,32810,ECO,12
2026-03,32810,FFP,10
2026-03,32810,GRE,18
2026-03,32810,IND,439
2026-03,32810,LPF,61
2026-03,32810,NPA,5961
2026-03,32810,REP,4117
2026-03,32811,AMF,37
2026-03,32811,ASP,30
2026-03,32811,BPP,67
2026-03,32811,CPF,44
2026-03,32811,CPP,22
2026-03,32811,CSV,64
2026-03,32811,DEM,11192
2026-03,32811,ECO,10
2026-03,32811,GRE,17
2026-03,32811,IND,261
2026-03,32811,LPF,25
2026-03,32811,NPA,5097
2026-03,32811,REP,1928
2026-03,32812,AMF,24
2026-03,32812,ASP,26
2026-03,32812,BPP,87
2026-03,32812,CPF,23
2026-03,32812,CPP,15
2026-03,32812,CSV,83
2026-03,32812,DEM,8015
2026-03,32812,GRE,17
2026-03,32812,IND,429
2026-03,32812,LPF,71
2026-03,32812,NPA,6652
2026-03,32812,REP,7455
2026-03,32814,CSV,16
2026-03,32814,DEM,2187
2026-03,32814,IND,184
2026-03,32814,LPF,28
2026-03,32814,NPA,1828
2026-03,32814,REP,2048
2026-03,32816,DEM,553
2026-03,32816,IND,35
2026-03,32816,NPA,524
2026-03,32816,REP,304
2026-03,32817,AMF,26
2026-03,32817,ASP,12
2026-03,32817,BPP,83
2026-03,32817,CPF,23
2026-03,32817,CPP,25
2026-03,32817,CSV,70
2026-03,32817,DEM,8590
2026-03,32817,GRE,27
2026-03,32817,IND,513
2026-03,32817,LPF,78
2026-03,32817,NPA,7265
2026-03,32817,PSL,12
2026-03,32817,REP,6562
2026-03,32818,AMF,47
2026-03,32818,ASP,24
2026-03,32818,BPP,50
2026-03,32818,CPF,45
2026-03,32818,CPP,22
2026-03,32818,CSV,68
2026-03,32818,DEM,14579
2026-03,32818,GRE,21
2026-03,32818,IND,401
2026-03,32818,LPF,22
2026-03,32818,NPA,6619
2026-03,32818,REP,3201
2026-03,32819,AMF,25
2026-03,32819,ASP,13
2026-03,32819,BPP,35
2026-03,32819,CPF,27
2026-03,32819,CPP,17
2026-03,32819,CSV,77
2026-03,32819,DEM,7426
2026-03,32819,GRE,28
2026-03,32819,IND,469
2026-03,32819,LPF,70
2026-03,32819,NPA,6751
2026-03,32819,REP,7117
2026-03,32820,BPP,20
2026-03,32820,CPF,10
2026-03,32820,CSV,25
2026-03,32820,DEM,2388
2026-03,32820,IND,151
2026-03,32820,LPF,22
2026-03,32820,NPA,2241
2026-03,32820,REP,2529
2026-03,32821,AMF,21
2026-03,32821,ASP,13
2026-03,32821,BPP,60
2026-03,32821,CPF,22
2026-03,32821,CSV,66
2026-03,32821,DEM,5843
2026-03,32821,ECO,11
2026-03,32821,GRE,16
2026-03,32821,IND,367
2026-03,32821,LPF,40
2026-03,32821,NPA,4832
2026-03,32821,REP,3340
2026-03,32822,AMF,56
2026-03,32822,ASP,43
2026-03,32822,BPP,326
2026-03,32822,CPF,68
2026-03,32822,CPP,31
2026-03,32822,CSV,132
2026-03,32822,DEM,13700
2026-03,32822,ECO,19
2026-03,32822,GRE,30
2026-03,32822,IND,536
2026-03,32822,LPF,58
2026-03,32822,NPA,12783
2026-03,32822,PSL,13
2026-03,32822,REP,7263
2026-03,32824,AMF,41
2026-03,32824,ASP,30
2026-03,32824,BPP,159
2026-03,32824,CPF,55
2026-03,32824,CPP,21
2026-03,32824,CSV,113
2026-03,32824,DEM,13944
